date,sp500,snp1,sp500Return,snp1Return,top1Ticker,holdingTicker,swapExecuted
2003-04-01,155.740757,185.858839,0.0005515626,-0.0033016225,AMZN,AMZN,0
2003-04-02,155.511654,186.522551,-0.0014710537,0.0035710532,AMZN,AMZN,0
2003-04-03,156.030821,183.447955,0.0033384433,-0.0164837752,AMZN,AMZN,0
2003-04-04,157.274310,180.788624,0.0079695112,-0.0144963805,AMZN,AMZN,0
2003-04-07,156.510631,180.655075,-0.0048557149,-0.0007387024,AMZN,AMZN,0
2003-04-08,156.102426,180.386357,-0.0026081570,-0.0014874669,AMZN,AMZN,0
2003-04-09,154.660491,180.312524,-0.0092371113,-0.0004093010,AMZN,AMZN,0
2003-04-10,153.557276,180.271626,-0.0071331386,-0.0002268214,AMZN,AMZN,0
2003-04-11,153.966185,178.465535,0.0026629048,-0.0100187161,AMZN,AMZN,0
2003-04-14,154.556205,177.312004,0.0038321443,-0.0064636103,AMZN,AMZN,0
2003-04-15,154.426368,174.445010,-0.0008400620,-0.0161692039,AMZN,AMZN,0
2003-04-16,154.596044,172.195404,0.0010987469,-0.0128957848,AMZN,AMZN,0
2003-04-17,152.806959,178.284816,-0.0115726452,0.0353633802,AMZN,AMZN,0
2003-04-18,150.850078,182.771463,-0.0128062254,0.0251656132,AMZN,AMZN,0
2003-04-21,155.108317,185.784576,0.0282282857,0.0164856889,AMZN,AMZN,0
2003-04-22,160.898996,190.545046,0.0373331296,0.0256235987,AMZN,AMZN,0
2003-04-23,164.045713,190.566976,0.0195570898,0.0001150943,AMZN,AMZN,0
2003-04-24,167.885364,192.193040,0.0234059825,0.0085327667,AMZN,AMZN,0
2003-04-25,168.654815,189.562401,0.0045831958,-0.0136874795,AMZN,AMZN,0
2003-04-28,169.413380,187.686429,0.0044977370,-0.0098963342,AMZN,AMZN,0
2003-04-29,169.950391,187.888040,0.0031698229,0.0010741936,AMZN,AMZN,0
2003-04-30,170.667673,184.726106,0.0042205422,-0.0168288192,AMZN,AMZN,0
2003-05-01,170.872020,185.953263,0.0011973376,0.0066431128,AMZN,AMZN,0
2003-05-02,170.813835,187.249677,-0.0003405215,0.0069717219,AMZN,AMZN,0
2003-05-05,171.438686,186.862781,0.0036580825,-0.0020662032,AMZN,AMZN,0
2003-05-06,172.193756,186.282828,0.0044043156,-0.0031036312,AMZN,AMZN,0
2003-05-07,172.988007,194.553082,0.0046125426,0.0443962225,AMZN,AMZN,0
2003-05-08,173.723308,201.459985,0.0042505912,0.0355013823,AMZN,AMZN,0
2003-05-09,174.280766,201.838699,0.0032088832,0.0018798438,AMZN,AMZN,0
2003-05-12,174.498701,202.748715,0.0012504805,0.0045086307,AMZN,AMZN,0
2003-05-13,179.659787,204.085011,0.0295766453,0.0065908981,AMZN,AMZN,0
2003-05-14,184.041128,205.617296,0.0243868763,0.0075080750,AMZN,AMZN,0
2003-05-15,182.017733,203.935437,-0.0109942509,-0.0081795599,AMZN,AMZN,0
2003-05-16,180.344912,202.557407,-0.0091904293,-0.0067571877,AMZN,AMZN,0
2003-05-19,178.223532,200.914289,-0.0117629055,-0.0081118672,AMZN,AMZN,0
2003-05-20,175.937005,199.168414,-0.0128295450,-0.0086896483,AMZN,AMZN,0
2003-05-21,173.599040,197.440474,-0.0132886490,-0.0086757740,AMZN,AMZN,0
2003-05-22,171.336405,195.799560,-0.0130336849,-0.0083109317,AMZN,AMZN,0
2003-05-23,170.626383,190.765585,-0.0041440212,-0.0257098386,AMZN,AMZN,0
2003-05-26,169.525245,185.919961,-0.0064535040,-0.0254009308,AMZN,AMZN,0
2003-05-27,168.069771,181.443135,-0.0085855894,-0.0240793205,AMZN,AMZN,0
2003-05-28,166.305711,177.645276,-0.0104960017,-0.0209314013,AMZN,AMZN,0
2003-05-29,166.063474,174.903586,-0.0014565712,-0.0154335073,AMZN,AMZN,0
2003-05-30,166.510486,172.901322,0.0026918135,-0.0114478173,AMZN,AMZN,0
2003-06-02,167.259020,172.446716,0.0044954147,-0.0026292789,AMZN,AMZN,0
2003-06-03,167.923338,171.075750,0.0039717909,-0.0079500853,AMZN,AMZN,0
2003-06-04,168.616413,172.854685,0.0041273281,0.0103985208,AMZN,AMZN,0
2003-06-05,169.389768,173.509614,0.0045864762,0.0037889013,AMZN,AMZN,0
2003-06-06,169.680612,170.651885,0.0017170098,-0.0164701471,AMZN,AMZN,0
2003-06-09,170.213743,167.756541,0.0031419680,-0.0169663788,AAPL,AMZN,0
2003-06-10,169.905065,162.047080,-0.0018134705,-0.0340342072,AAPL,AAPL,1
2003-06-11,169.947431,161.737335,0.0002493521,-0.0019114492,AAPL,AAPL,0
2003-06-12,168.872085,162.994921,-0.0063275222,0.0077754856,AAPL,AAPL,0
2003-06-13,168.193873,164.092349,-0.0040161291,0.0067328941,AAPL,AAPL,0
2003-06-16,166.192596,164.969575,-0.0118986306,0.0053459291,AAPL,AAPL,0
2003-06-17,164.070396,165.530790,-0.0127695258,0.0034019318,AAPL,AAPL,0
2003-06-18,162.686909,166.559933,-0.0084322763,0.0062172288,AAPL,AAPL,0
2003-06-19,161.003725,167.631396,-0.0103461525,0.0064328993,AAPL,AAPL,0
2003-06-20,160.298781,168.743838,-0.0043784330,0.0066362387,AAPL,AAPL,0
2003-06-23,159.299604,169.763083,-0.0062332175,0.0060401884,AAPL,AAPL,0
2003-06-24,159.293759,170.417155,-0.0000366903,0.0038528523,AAPL,AAPL,0
2003-06-25,158.949733,171.479576,-0.0021596943,0.0062342355,AAPL,AAPL,0
2003-06-26,159.454970,176.355547,0.0031785916,0.0284347048,AAPL,AAPL,0
2003-06-27,159.733519,182.073181,0.0017468868,0.0324210652,AAPL,AAPL,0
2003-06-30,157.748044,178.904114,-0.0124299208,-0.0174054583,AAPL,AAPL,0
2003-07-01,155.666207,175.296430,-0.0131972342,-0.0201654636,AAPL,AAPL,0
2003-07-02,153.607981,171.506510,-0.0132220457,-0.0216200644,AAPL,AAPL,0
2003-07-03,151.679351,167.742421,-0.0125555289,-0.0219472083,AAPL,AAPL,0
2003-07-04,151.278191,168.300481,-0.0026447923,0.0033268910,AAPL,AAPL,0
2003-07-07,150.343257,168.121538,-0.0061802271,-0.0010632390,AAPL,AAPL,0
2003-07-08,148.977226,167.435969,-0.0090860869,-0.0040778186,AAPL,AAPL,0
2003-07-09,147.304781,166.193897,-0.0112261776,-0.0074181864,AAPL,AAPL,0
2003-07-10,149.413327,171.202751,0.0143141772,0.0301386135,AAPL,AAPL,0
2003-07-11,150.841198,175.731412,0.0095565133,0.0264520368,AAPL,AAPL,0
2003-07-14,151.174449,182.806598,0.0022092829,0.0402613606,AAPL,AAPL,0
2003-07-15,151.298843,192.578598,0.0008228533,0.0534553998,AAPL,AAPL,0
2003-07-16,151.128922,195.167693,-0.0011230863,0.0134443549,AAPL,AAPL,0
2003-07-17,150.626826,198.607806,-0.0033222989,0.0176264485,AAPL,AAPL,0
2003-07-18,149.779916,199.069791,-0.0056225710,0.0023261155,AAPL,AAPL,0
2003-07-21,148.607900,199.836410,-0.0078249185,0.0038510088,AAPL,AAPL,0
2003-07-22,147.196040,200.887167,-0.0095005750,0.0052580834,AAPL,AAPL,0
2003-07-23,145.541161,202.212370,-0.0112426865,0.0065967545,AMZN,AAPL,0
2003-07-24,143.721894,190.548588,-0.0125000178,-0.0576808552,AMZN,AMZN,1
2003-07-25,141.824361,189.373329,-0.0132028128,-0.0061677663,AMZN,AMZN,0
2003-07-28,141.494362,189.038018,-0.0023268145,-0.0017706352,AMZN,AMZN,0
2003-07-29,141.738550,188.424385,0.0017257802,-0.0032460785,AMZN,AMZN,0
2003-07-30,142.621362,187.278060,0.0062284538,-0.0060837442,AMZN,AMZN,0
2003-07-31,144.179491,185.565811,0.0109249343,-0.0091428154,AMZN,AMZN,0
2003-08-01,142.401494,184.693273,-0.0123318284,-0.0047020400,AMZN,AMZN,0
2003-08-04,140.877621,183.837706,-0.0107012412,-0.0046323648,AMZN,AMZN,0
2003-08-05,139.698028,183.256393,-0.0083731757,-0.0031621031,AMZN,AMZN,0
2003-08-06,138.869603,183.109346,-0.0059301116,-0.0008024093,AMZN,AMZN,0
2003-08-07,138.994984,179.405318,0.0009028688,-0.0202285030,AMZN,AMZN,0
2003-08-08,139.427610,175.746260,0.0031125259,-0.0203954848,AMZN,AMZN,0
2003-08-11,137.945799,172.681767,-0.0106278177,-0.0174370310,AAPL,AMZN,0
2003-08-12,136.687272,156.297888,-0.0091233442,-0.0948790323,AAPL,AAPL,1
2003-08-13,135.731410,157.075524,-0.0069930583,0.0049753450,AAPL,AAPL,0
2003-08-14,135.086559,157.466255,-0.0047509323,0.0024875392,AAPL,AAPL,0
2003-08-15,134.753262,160.284038,-0.0024672837,0.0178945198,AAPL,AAPL,0
2003-08-18,134.707795,162.373262,-0.0003374099,0.0130345121,AAPL,AAPL,0
2003-08-19,134.865329,169.853599,0.0011694481,0.0460687677,AAPL,AAPL,0
2003-08-20,135.237310,176.197201,0.0027581682,0.0373474708,AAPL,AAPL,0
2003-08-21,134.661205,172.501602,-0.0042599597,-0.0209742215,AAPL,AAPL,0
2003-08-22,133.647686,169.292164,-0.0075264343,-0.0186052618,AAPL,AAPL,0
2003-08-25,132.522971,166.941623,-0.0084155223,-0.0138845251,AAPL,AAPL,0
2003-08-26,131.150972,164.600825,-0.0103529129,-0.0140216583,AMZN,AAPL,0
2003-08-27,130.575636,160.224708,-0.0043868214,-0.0265862349,AMZN,AMZN,1
2003-08-28,129.708732,164.382917,-0.0066390964,0.0259523558,AMZN,AMZN,0
2003-08-29,129.706028,164.017487,-0.0000208490,-0.0022230436,AMZN,AMZN,0
2003-09-01,129.431518,163.704481,-0.0021163996,-0.0019083699,AMZN,AMZN,0
2003-09-02,129.815675,162.982228,0.0029680385,-0.0044119315,AMZN,AMZN,0
2003-09-03,130.044114,162.500380,0.0017597145,-0.0029564402,AMZN,AMZN,0
2003-09-04,130.635689,159.830888,0.0045490360,-0.0164276088,AMZN,AMZN,0
2003-09-05,131.158626,157.834944,0.0040030174,-0.0124878478,AMZN,AMZN,0
2003-09-08,131.503786,155.556694,0.0026316218,-0.0144343795,AAPL,AMZN,0
2003-09-09,135.816350,147.881893,0.0327942168,-0.0493376510,AAPL,AAPL,1
2003-09-10,136.434407,149.031987,0.0045506855,0.0077771128,AAPL,AAPL,0
2003-09-11,136.975297,149.921944,0.0039644632,0.0059715888,AAPL,AAPL,0
2003-09-12,137.541437,149.186584,0.0041331539,-0.0049049537,AAPL,AAPL,0
2003-09-15,138.172173,148.673229,0.0045857951,-0.0034410296,AAPL,AAPL,0
2003-09-16,138.408531,147.578238,0.0017106011,-0.0073650869,AAPL,AAPL,0
2003-09-17,138.844764,146.695711,0.0031517801,-0.0059800576,AAPL,AAPL,0
2003-09-18,138.595336,148.310827,-0.0017964554,0.0110099735,AAPL,AAPL,0
2003-09-19,138.584205,149.769756,-0.0000803126,0.0098369704,AAPL,AAPL,0
2003-09-22,138.147633,151.500471,-0.0031502235,0.0115558387,AAPL,AAPL,0
2003-09-23,137.393045,153.790111,-0.0054621907,0.0151130854,AAPL,AAPL,0
2003-09-24,136.340438,156.467775,-0.0076612826,0.0174111586,AAPL,AAPL,0
2003-09-25,135.017362,159.519125,-0.0097042104,0.0195014572,AAPL,AAPL,0
2003-09-26,133.515250,159.826265,-0.0111253204,0.0019254135,AAPL,AAPL,0
2003-09-29,131.855957,160.197662,-0.0124277456,0.0023237581,AAPL,AAPL,0
2003-09-30,130.118977,160.592655,-0.0131733078,0.0024656566,AAPL,AAPL,0
2003-10-01,128.396684,160.981984,-0.0132363003,0.0024243289,AAPL,AAPL,0
2003-10-02,128.855174,162.080591,0.0035708869,0.0068244083,AAPL,AAPL,0
2003-10-03,129.423602,164.089162,0.0044113770,0.0123924238,AAPL,AAPL,0
2003-10-06,129.737846,164.492490,0.0024280221,0.0024579756,AAPL,AAPL,0
2003-10-07,134.128194,164.194707,0.0338401518,-0.0018103126,AAPL,AAPL,0
2003-10-08,137.775007,163.275401,0.0271890077,-0.0055988771,AAPL,AAPL,0
2003-10-09,140.852996,161.807451,0.0223406923,-0.0089906386,AAPL,AAPL,0
2003-10-10,141.442491,166.025484,0.0041851819,0.0260682239,AAPL,AAPL,0
2003-10-13,142.087979,169.316694,0.0045636036,0.0198235283,AAPL,AAPL,0
2003-10-14,142.730876,171.534455,0.0045246459,0.0130982994,AAPL,AAPL,0
2003-10-15,143.286805,175.607808,0.0038949456,0.0237465566,AAPL,AAPL,0
2003-10-16,143.307830,171.655307,0.0001467283,-0.0225075487,AAPL,AAPL,0
2003-10-17,142.767186,168.164755,-0.0037726004,-0.0203346569,AAPL,AAPL,0
2003-10-20,145.553921,172.858011,0.0195194368,0.0279086775,AAPL,AAPL,0
2003-10-21,149.075955,179.827734,0.0241974479,0.0403205095,AAPL,AAPL,0
2003-10-22,150.575800,183.123540,0.0100609467,0.0183275737,AAPL,AAPL,0
2003-10-23,152.815904,187.215622,0.0148769210,0.0223460213,AAPL,AAPL,0
2003-10-24,153.298447,187.494434,0.0031576747,0.0014892533,AAPL,AAPL,0
2003-10-27,153.945864,187.537551,0.0042232414,0.0002299671,AAPL,AAPL,0
2003-10-28,158.294535,187.963773,0.0282480536,0.0022727290,AAPL,AAPL,0
2003-10-29,164.173015,188.390788,0.0371363447,0.0022717928,AAPL,AAPL,0
2003-10-30,164.811537,188.711014,0.0038893255,0.0016997973,AAPL,AAPL,0
2003-10-31,165.267518,188.503143,0.0027666801,-0.0011015323,AAPL,AAPL,0
2003-11-03,163.298216,187.773175,-0.0119158426,-0.0038724463,AAPL,AAPL,0
2003-11-04,161.178775,187.598577,-0.0129789650,-0.0009298357,AAPL,AAPL,0
2003-11-05,159.976885,185.672301,-0.0074568749,-0.0102680734,AAPL,AAPL,0
2003-11-06,158.368139,184.368349,-0.0100561135,-0.0070228643,AAPL,AAPL,0
2003-11-07,156.449138,184.855955,-0.0121173430,0.0026447372,AAPL,AAPL,0
2003-11-10,154.784868,185.813756,-0.0106377712,0.0051813391,AAPL,AAPL,0
2003-11-11,152.726989,185.079520,-0.0132950916,-0.0039514663,AAPL,AAPL,0
2003-11-12,150.738571,184.983362,-0.0130194281,-0.0005195504,AAPL,AAPL,0
2003-11-13,153.178193,181.393994,0.0161844583,-0.0194037325,AAPL,AAPL,0
2003-11-14,155.073766,177.795885,0.0123749577,-0.0198358759,AAPL,AAPL,0
2003-11-17,153.586780,176.874682,-0.0095888956,-0.0051812388,AAPL,AAPL,0
2003-11-18,152.529948,176.596463,-0.0068810138,-0.0015729712,AAPL,AAPL,0
2003-11-19,151.897723,177.100444,-0.0041449213,0.0028538550,AAPL,AAPL,0
2003-11-20,151.855477,178.205127,-0.0002781186,0.0062376089,AAPL,AAPL,0
2003-11-21,149.861571,174.523005,-0.0131302886,-0.0206622675,AAPL,AAPL,0
2003-11-24,147.869822,171.019977,-0.0132905929,-0.0200720143,AMZN,AAPL,0
2003-11-25,145.972239,165.740749,-0.0128327921,-0.0308690701,AMZN,AMZN,1
2003-11-26,144.278333,166.161594,-0.0116043036,0.0025391725,AMZN,AMZN,0
2003-11-27,143.255394,168.303995,-0.0070900408,0.0128934791,AMZN,AMZN,0
2003-11-28,141.940970,171.964261,-0.0091753850,0.0217479450,AMZN,AMZN,0
2003-12-01,141.100086,173.385431,-0.0059241828,0.0082643349,AMZN,AMZN,0
2003-12-02,140.586979,173.484661,-0.0036364788,0.0005723107,AMZN,AMZN,0
2003-12-03,140.389542,172.371914,-0.0014043714,-0.0064140948,AMZN,AMZN,0
2003-12-04,140.421822,170.212146,0.0002299262,-0.0125297003,AMZN,AMZN,0
2003-12-05,140.703223,175.927673,0.0020039737,0.0335788428,AMZN,AMZN,0
2003-12-08,141.176829,180.656510,0.0033659927,0.0268794418,AMZN,AMZN,0
2003-12-09,141.775540,184.456408,0.0042408566,0.0210338228,AMZN,AMZN,0
2003-12-10,142.429243,187.317020,0.0046108308,0.0155083414,AMZN,AMZN,0
2003-12-11,143.070059,182.906232,0.0044991879,-0.0235471857,AAPL,AMZN,0
2003-12-12,143.615228,175.505384,0.0038105076,-0.0404625219,AAPL,AAPL,1
2003-12-15,144.051796,171.817865,0.0030398386,-0.0210108639,AAPL,AAPL,0
2003-12-16,143.997481,168.493445,-0.0003770479,-0.0193485074,AAPL,AAPL,0
2003-12-17,145.776881,164.799915,0.0123571561,-0.0219209165,AAPL,AAPL,0
2003-12-18,146.888532,161.176606,0.0076257046,-0.0219861055,AMZN,AAPL,0
2003-12-19,145.410176,151.461591,-0.0100644780,-0.0602755892,AMZN,AMZN,1
2003-12-22,143.675419,150.656793,-0.0119300887,-0.0053135479,AMZN,AMZN,0
2003-12-23,143.064488,150.728528,-0.0042521615,0.0004761516,AMZN,AMZN,0
2003-12-24,141.988616,150.355975,-0.0075201885,-0.0024716886,AMZN,AMZN,0
2003-12-25,140.140333,151.698480,-0.0130171253,0.0089288462,AMZN,AMZN,0
2003-12-26,138.443860,152.462051,-0.0121055253,0.0050334781,AMZN,AMZN,0
2003-12-29,139.026455,149.625632,0.0042081683,-0.0186040975,AMZN,AMZN,0
2003-12-30,139.667101,147.074020,0.0046080840,-0.0170533077,AMZN,AMZN,0
2003-12-31,139.796078,144.135881,0.0009234610,-0.0199772778,AMZN,AMZN,0
2004-01-01,140.236714,141.273222,0.0031519900,-0.0198608402,AAPL,AMZN,0
2004-01-02,140.624308,133.838291,0.0027638540,-0.0526280281,AAPL,AAPL,1
2004-01-05,140.792701,132.690622,0.0011974703,-0.0085750415,AAPL,AAPL,0
2004-01-06,141.416099,132.110634,0.0044277743,-0.0043709767,AAPL,AAPL,0
2004-01-07,141.941995,131.333089,0.0037187819,-0.0058855635,AAPL,AAPL,0
2004-01-08,142.827466,133.067852,0.0062382590,0.0132088843,AAPL,AAPL,0
2004-01-09,144.389289,135.565047,0.0109350357,0.0187663300,AAPL,AAPL,0
2004-01-12,145.055982,136.890173,0.0046173293,0.0097748353,AAPL,AAPL,0
2004-01-13,145.681544,137.674093,0.0043125542,0.0057266333,AAPL,AAPL,0
2004-01-14,146.208325,137.818816,0.0036159786,0.0010511987,AAPL,AAPL,0
2004-01-15,146.458017,137.360743,0.0017077778,-0.0033237367,AAPL,AAPL,0
2004-01-16,146.591803,143.018113,0.0009134783,0.0411862238,AAPL,AAPL,0
2004-01-19,146.924096,147.686090,0.0022667935,0.0326390605,AAPL,AAPL,0
2004-01-20,147.446918,151.790596,0.0035584487,0.0277920984,AAPL,AAPL,0
2004-01-21,148.088090,155.303909,0.0043484917,0.0231457841,AAPL,AAPL,0
2004-01-22,146.945152,156.176243,-0.0077179619,0.0056169525,AAPL,AAPL,0
2004-01-23,146.139612,156.722524,-0.0054819062,0.0034978468,AAPL,AAPL,0
2004-01-26,144.852278,157.747979,-0.0088089328,0.0065431248,AAPL,AAPL,0
2004-01-27,143.302063,158.997467,-0.0107020396,0.0079207905,AAPL,AAPL,0
2004-01-28,141.564173,160.410484,-0.0121274608,0.0088870395,AAPL,AAPL,0
2004-01-29,139.736366,161.905240,-0.0129115113,0.0093183184,AAPL,AAPL,0
2004-01-30,137.878356,160.725168,-0.0132965348,-0.0072886629,AAPL,AAPL,0
2004-02-02,136.090230,159.337286,-0.0129688708,-0.0086351218,AAPL,AAPL,0
2004-02-03,134.475019,157.774379,-0.0118686748,-0.0098087959,AAPL,AAPL,0
2004-02-04,133.130608,156.110905,-0.0099974750,-0.0105433703,AAPL,AAPL,0
2004-02-05,132.068671,154.474933,-0.0079766560,-0.0104795524,AAPL,AAPL,0
2004-02-06,131.438751,152.656993,-0.0047696430,-0.0117685141,AAPL,AAPL,0
2004-02-09,131.853618,151.681186,0.0031563508,-0.0063921543,AAPL,AAPL,0
2004-02-10,132.380509,150.919357,0.0039960300,-0.0050225671,AAPL,AAPL,0
2004-02-11,132.370898,149.705388,-0.0000725994,-0.0080438264,AAPL,AAPL,0
2004-02-12,132.602009,148.572411,0.0017459331,-0.0075680383,AAPL,AAPL,0
2004-02-13,132.015901,145.822920,-0.0044200533,-0.0185060695,AAPL,AAPL,0
2004-02-16,131.727215,143.567616,-0.0021867517,-0.0154660477,AAPL,AAPL,0
2004-02-17,130.611486,140.411956,-0.0084699978,-0.0219803028,AAPL,AAPL,0
2004-02-18,129.790228,137.483950,-0.0062877937,-0.0208529705,AAPL,AAPL,0
2004-02-19,132.746651,145.773658,0.0227784722,0.0602958240,AAPL,AAPL,0
2004-02-20,135.141749,152.553119,0.0180426265,0.0465067646,AAPL,AAPL,0
2004-02-23,136.272684,150.023793,0.0083685091,-0.0165799709,AAPL,AAPL,0
2004-02-24,138.059610,147.504650,0.0131128734,-0.0167916200,AAPL,AAPL,0
2004-02-25,138.098287,145.348104,0.0002801489,-0.0146201907,AAPL,AAPL,0
2004-02-26,138.732205,143.039212,0.0045903324,-0.0158852553,AAPL,AAPL,0
2004-02-27,137.754855,140.538701,-0.0070448666,-0.0174812995,AAPL,AAPL,0
2004-03-01,137.248354,137.663978,-0.0036768286,-0.0204550277,AAPL,AAPL,0
2004-03-02,135.686536,136.190735,-0.0113794985,-0.0107017316,AAPL,AAPL,0
2004-03-03,134.370176,134.197871,-0.0097014781,-0.0146328899,AAPL,AAPL,0
2004-03-04,134.979527,135.041871,0.0045348649,0.0062892205,AAPL,AAPL,0
2004-03-05,135.599897,136.711611,0.0045960326,0.0123646113,AAPL,AAPL,0
2004-03-08,134.019825,135.984693,-0.0116524588,-0.0053171678,AAPL,AAPL,0
2004-03-09,132.296653,135.565112,-0.0128575892,-0.0030854981,AAPL,AAPL,0
2004-03-10,130.537789,137.935494,-0.0132948507,0.0174851931,AAPL,AAPL,0
2004-03-11,128.839526,140.035407,-0.0130097430,0.0152238763,AAPL,AAPL,0
2004-03-12,127.255995,140.581288,-0.0122907257,0.0038981588,AAPL,AAPL,0
2004-03-15,125.868269,141.454791,-0.0109049947,0.0062135134,AAPL,AAPL,0
2004-03-16,124.720923,142.536720,-0.0091154506,0.0076485826,AAPL,AAPL,0
2004-03-17,123.851449,143.699178,-0.0069713493,0.0081554981,AAPL,AAPL,0
2004-03-18,123.264101,144.892394,-0.0047423636,0.0083035702,AAPL,AAPL,0
2004-03-19,122.907557,145.627552,-0.0028925167,0.0050738183,AAPL,AAPL,0
2004-03-22,125.405879,143.449842,0.0203268321,-0.0149539684,AAPL,AAPL,0
2004-03-23,128.424240,141.617499,0.0240687360,-0.0127734064,AAPL,AAPL,0
2004-03-24,132.167055,140.141027,0.0291441495,-0.0104257715,AAPL,AAPL,0
2004-03-25,132.281786,139.228486,0.0008680766,-0.0065115901,AAPL,AAPL,0
2004-03-26,132.504499,135.990625,0.0016836218,-0.0232557353,AAPL,AAPL,0
2004-03-29,133.327506,132.770024,0.0062111670,-0.0236825252,AAPL,AAPL,0
2004-03-30,134.770488,129.707343,0.0108228395,-0.0230675663,AAPL,AAPL,0
2004-03-31,136.870876,126.971047,0.0155849237,-0.0210959224,AAPL,AAPL,0
2004-04-01,135.403512,126.132726,-0.0107207890,-0.0066024558,AAPL,AAPL,0
2004-04-02,134.268370,124.982522,-0.0083834004,-0.0091189929,AAPL,AAPL,0
2004-04-05,136.231645,122.918887,0.0146220204,-0.0165113916,AMZN,AAPL,0
2004-04-06,137.582805,112.323419,0.0099181055,-0.0861988623,AMZN,AMZN,1
2004-04-07,140.771061,114.123046,0.0231733628,0.0160218295,AMZN,AMZN,0
2004-04-08,143.499075,115.703620,0.0193790778,0.0138497427,AMZN,AMZN,0
2004-04-09,143.155073,115.347786,-0.0023972434,-0.0030753984,AMZN,AMZN,0
2004-04-12,142.294873,115.052748,-0.0060088674,-0.0025578093,AMZN,AMZN,0
2004-04-13,143.038787,114.535455,0.0052279764,-0.0044961348,AMZN,AMZN,0
2004-04-14,143.156036,114.100404,0.0008197012,-0.0037984012,AMZN,AMZN,0
2004-04-15,143.802973,113.294375,0.0045191071,-0.0070642059,AMZN,AMZN,0
2004-04-16,144.460528,112.747574,0.0045726055,-0.0048263740,AMZN,AMZN,0
2004-04-19,145.060092,109.999374,0.0041503674,-0.0243748016,AMZN,AMZN,0
2004-04-20,145.554262,107.055700,0.0034066580,-0.0267608304,AMZN,AMZN,0
2004-04-21,146.206093,105.167087,0.0044782667,-0.0176414047,AMZN,AMZN,0
2004-04-22,146.877047,102.913350,0.0045890988,-0.0214300586,AAPL,AMZN,0
2004-04-23,146.620861,98.162718,-0.0017442213,-0.0461614755,AAPL,AAPL,1
2004-04-26,146.036826,97.982386,-0.0039833038,-0.0018370693,AAPL,AAPL,0
2004-04-27,146.336432,100.964069,0.0020515826,0.0304308069,AAPL,AAPL,0
2004-04-28,146.383561,105.152280,0.0003220582,0.0414821941,AAPL,AAPL,0
2004-04-29,144.919204,106.577268,-0.0100035587,0.0135516552,AAPL,AAPL,0
2004-04-30,143.233211,108.142773,-0.0116340222,0.0146889229,AAPL,AAPL,0
2004-05-03,143.095146,108.602745,-0.0009639168,0.0042533744,AAPL,AAPL,0
2004-05-04,143.565354,109.641757,0.0032859791,0.0095670951,AAPL,AAPL,0
2004-05-05,142.430676,109.228895,-0.0079035651,-0.0037655579,AAPL,AAPL,0
2004-05-06,141.752390,109.280399,-0.0047622204,0.0004715212,AAPL,AAPL,0
2004-05-07,140.070424,107.594884,-0.0118655170,-0.0154237647,AAPL,AAPL,0
2004-05-10,138.670744,106.454297,-0.0099926861,-0.0106007493,AAPL,AAPL,0
2004-05-11,136.826893,104.194258,-0.0132966109,-0.0212301323,AAPL,AAPL,0
2004-05-12,135.054919,102.200504,-0.0129504834,-0.0191349731,AAPL,AAPL,0
2004-05-13,135.283589,102.967675,0.0016931608,0.0075065232,AAPL,AAPL,0
2004-05-14,135.770229,103.672562,0.0035971878,0.0068457202,AAPL,AAPL,0
2004-05-17,134.251251,104.657061,-0.0111878610,0.0094962319,AAPL,AAPL,0
2004-05-18,132.988161,105.498017,-0.0094084008,0.0080353439,AAPL,AAPL,0
2004-05-19,131.234741,106.564998,-0.0131847868,0.0101137547,AAPL,AAPL,0
2004-05-20,129.599102,107.613003,-0.0124634542,0.0098344254,AAPL,AAPL,0
2004-05-21,127.950335,106.640038,-0.0127220619,-0.0090413330,AMZN,AAPL,0
2004-05-24,126.258112,102.536541,-0.0132256232,-0.0384798921,AMZN,AMZN,1
2004-05-25,125.085675,104.738929,-0.0092860281,0.0214790587,AMZN,AMZN,0
2004-05-26,123.661363,106.181700,-0.0113866976,0.0137749246,AMZN,AMZN,0
2004-05-27,124.098045,106.054901,0.0035312740,-0.0011941731,AMZN,AMZN,0
2004-05-28,124.637541,106.009599,0.0043473387,-0.0004271584,AMZN,AMZN,0
2004-05-31,125.156209,104.242015,0.0041614089,-0.0166738095,AAPL,AMZN,0
2004-06-01,125.559353,99.470706,0.0032211295,-0.0457714560,AAPL,AAPL,1
2004-06-02,125.784715,102.357482,0.0017948615,0.0290213654,AAPL,AAPL,0
2004-06-03,125.783031,101.762867,-0.0000133832,-0.0058091940,AAPL,AAPL,0
2004-06-04,126.097750,101.291341,0.0025020766,-0.0046335803,AAPL,AAPL,0
2004-06-07,126.593700,101.468173,0.0039330576,0.0017457807,AAPL,AAPL,0
